Username From;folcount;frcount;Tweet;Mention
Zaindamai;2084;2631;b'Sertifikat Vaksin jadi pasport keren @kemenhub151 @KemenkesRI @RadioElshinta mahalnya biaya test swab PCR vs GeNose @masdhafm @tribunjogja #VaksinUntukKita https://t.co/A0IScGqQtY';masdhafm
Zaindamai;2084;2631;b'Sertifikat Vaksin jadi pasport keren @kemenhub151 @KemenkesRI @RadioElshinta mahalnya biaya test swab PCR vs GeNose @masdhafm @tribunjogja #VaksinUntukKita https://t.co/A0IScGqQtY';tribunjogja
TeddyIrjaya;1710;1704;"b'RT @Kodam9Udayana: BANGLI - Kegiatan Penegakan Disiplin Protokol Kesehatan, PPKM/PPKM Mikro dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Sa\xe2\x80\xa6'";Kodam9Udayana
Hannata10;0;2;b'@berjoang vaksinnya aman loh utk digunakan #UpayaLawanPandemi #VaksinUntukKita';berjoang
Hannata10;0;2;b'@GekmaRenata yuk kita dukung vaksinasi ini #UpayaLawanPandemi #VaksinUntukKita';GekmaRenata
Hannata10;0;2;b'RT @GekmaRenata: Sekarang daftar vaksinasi untuk lansia bisa via https://t.co/9ZZPk7fDgk loh gaiss, yukk daftarin orang tua kalian/tetangga\xe2\x80\xa6';GekmaRenata
Hannata10;0;2;b'@ontynad sanget2 kangen dg kluarga #UpayaLawanPandemi #VaksinUntukKita';ontynad
Hannata10;0;2;b'RT @ontynad: Temen\xc2\xb2 ada kabar baik nih. Yg belum mendaftarkan orang tuanya atau saudara yg sudah lanjut usia bisa cek gambar di bawah ya. K\xe2\x80\xa6';ontynad
Hannata10;0;2;b'@Vaksin_Update yuk kita antar ortu kita #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
Hannata10;0;2;b'RT @Vaksin_Update: Vaksinasi sekarang lebih mudah, untuk pendaftaran bisa melalui online dan kita hanya tinggal mengantar ortu kita ke loka\xe2\x80\xa6';Vaksin_Update
Hannata10;0;2;b'@VaksinBersama jangan ragu lagi lah #UpayaLawanPandemi #VaksinUntukKita';VaksinBersama
Hannata10;0;2;b'RT @VaksinBersama: Jangan ada keraguan untuk divaksinasi. \nVaksin aman dan efektif untuk mencegah penyebaran corona. \n\n#VaksinUntukKita\n#Up\xe2\x80\xa6';VaksinBersama
Hannata10;0;2;b'@Vaksin_Kita pastinya di daftarin #UpayaLawanPandemi #VaksinUntukKita';Vaksin_Kita
Hannata10;0;2;b'RT @Vaksin_Kita: Ajak dan dampingi lansia kita untuk secepatnya mendapatkan vaksinasi vaksin covid-19. \n\n#VaksinUntukKita\n#UpayaLawanPandem\xe2\x80\xa6';Vaksin_Kita
NindySutanti;0;3;b'@berjoang dampingi orang tua yuk #UpayaLawanPandemi #VaksinUntukKita';berjoang
NindySutanti;0;3;b'@GekmaRenata kalau tidak kita siapa lagi #UpayaLawanPandemi #VaksinUntukKita';GekmaRenata
NindySutanti;0;3;b'RT @GekmaRenata: Sekarang daftar vaksinasi untuk lansia bisa via https://t.co/9ZZPk7fDgk loh gaiss, yukk daftarin orang tua kalian/tetangga\xe2\x80\xa6';GekmaRenata
NindySutanti;0;3;b'@ontynad mari qt daftarkan di link bawah ini #UpayaLawanPandemi #VaksinUntukKita';ontynad
NindySutanti;0;3;b'RT @ontynad: Temen\xc2\xb2 ada kabar baik nih. Yg belum mendaftarkan orang tuanya atau saudara yg sudah lanjut usia bisa cek gambar di bawah ya. K\xe2\x80\xa6';ontynad
NindySutanti;0;3;b'@Vaksin_Update siap mndaftarkan dan mndampingi #UpayaLawanPandemi #VaksinUntukKita';Vaksin_Update
NindySutanti;0;3;b'RT @Vaksin_Update: Vaksinasi sekarang lebih mudah, untuk pendaftaran bisa melalui online dan kita hanya tinggal mengantar ortu kita ke loka\xe2\x80\xa6';Vaksin_Update
FabijolaJ;5;290;b'Terimakasih presidenku @jokowi  untuk vaksin ini, Tuhan memberkati selalu kepemimpinan baapk dan jajarannya. #VaksinDorongPemulihanRI https://t.co/57NNIRxBv2';jokowi
gullalic;1;16;b'RT @BPPT_RI: Assalamualaikum Teknopren,\n\nSudahkah kalian tahu tentang siapa saja yang boleh dan tidak boleh divaksin #COVID19? Yuk simak in\xe2\x80\xa6';BPPT_RI
MAleiana;10;31;b'@GekmaRenata ingin Pndmei ini berakhir yukk siap Vaksin dan taat 5M #VaksinUntukKita #UpayaLawanPandemi';GekmaRenata
MAleiana;10;31;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
MAleiana;10;31;b'@AwalanR_ kadang gw suka bingung deh sama yg ngga taat Prokes, apa susah nya sih kan cuman nerapin 5M doang. #VaksinUntukKita #UpayaLawanPandemi';AwalanR_
MAleiana;10;31;b'@Vaksin_Update Takk usah ragu lagi deh utk divaksinasi #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
MAleiana;10;31;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
MAleiana;10;31;b'@ontynad ayogg teman\xc2\xb2 segera Daftarkan lansai yg berada di tempat kalian utk segera vaksinasi \n\n#VaksinUntukKita #UpayaLawanPandemi';ontynad
MAleiana;10;31;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
MAleiana;10;31;b'@Vaksin_Kita #VaksinUntukKita aman pastinya #UpayaLawanPandemi';Vaksin_Kita
MAleiana;10;31;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
MAleiana;10;31;b'@VaksinBersama Yupppsss bener banget sih min #VaksinUntukKita #UpayaLawanPandemi yukk taat prokes guyss';VaksinBersama
conika19;1;6;b'@GekmaRenata pastinya siap vaksin \xf0\x9f\x92\xaa #VaksinUntukKita #UpayaLawanPandemi';GekmaRenata
conika19;1;6;b'@AwalanR_ #VaksinUntukKita tapi tetap taat prokes ya #UpayaLawanPandemi';AwalanR_
conika19;1;6;b'@Vaksin_Update Betull banget min kan Vaksinasi aman ya \n\n#VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
conika19;1;6;b'@ontynad #VaksinUntukKita pasti aman dan efektif #UpayaLawanPandemi';ontynad
conika19;1;6;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
conika19;1;6;b'@Vaksin_Kita kita bantu lanisa dpt kan vaksin yukk teman\xc2\xb2 dengan cara dampingi mereka utk siap vaksin \n\n#VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
conika19;1;6;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
conika19;1;6;b'@VaksinBersama Ayog teman\xc2\xb2 kita taat Prokes yukk #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
AimaraNah;75;103;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
AimaraNah;75;103;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
AimaraNah;75;103;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AimaraNah;75;103;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
adisti_novianti;4;5;b'@receh_pedia Nah iya jangan sampe kena covid19 karena abai sm protokol kesehatan \n\n#VaksinUntukKita\n#UpayaLawanPandemi';receh_pedia
AliqahMia;30;45;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
nurhaininovian2;1;8;b'@receh_pedia Ingetin juga kalo keluar rumah minimal pake masker.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';receh_pedia
AliqahMia;30;45;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
arningsihsaput2;6;11;b'@receh_pedia Iye, makin banyak yg mau di vaksinasi buat kebaikan jangan ditolak. Kita harus tetep utamain protokol kesehatan keluar pake maskerrrrr\n\n#VaksinUntukKita\n#UpayaLawanPandemi';receh_pedia
AliqahMia;30;45;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AliqahMia;30;45;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
AndharaRai;41;77;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
AndharaRai;41;77;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
AndharaRai;41;77;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AndharaRai;41;77;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
ChristallineSa2;3;7;b'@FirmansyahRevii Makanya harus sama2 gotong royong buat tetep kalo keluar rumah pake masker yg bener.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';FirmansyahRevii
SilmiAmaliya;0;2;b'@FirmansyahRevii Gimanapun juga mencegah itu lebih baik dari pada mengobati yakan \n\n#VaksinUntukKita\n#UpayaLawanPandemi';FirmansyahRevii
AmaraYan14;36;81;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
AmaraYan14;36;81;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
AmaraYan14;36;81;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AmaraYan14;36;81;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
AtiqahQo;38;65;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
AtiqahQo;38;65;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
AtiqahQo;38;65;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AtiqahQo;38;65;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
adisti_novianti;4;5;b'@AfifahHeni Ya jgn biarin mereka bingung sendiri kalo mau di vaksinasi. Yo kita yg muda bantuin mereka dampingin mereka.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';AfifahHeni
nurhaininovian2;1;8;b'@AfifahHeni Ga pernah ada hal2 membahayakan kan sejauh ini aman2 aja. Jd chill, kita percaya kalo vaksinasi itu good.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';AfifahHeni
Nailazalia;19;61;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
Nailazalia;19;61;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
Nailazalia;19;61;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
Nailazalia;19;61;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
AfifahHeni;1;22;b'@GekmaRenata setuju banget min, taat prokes dan siap vaksin adalah salah satu #UpayaLawanPandemi #VaksinUntukKita';GekmaRenata
AfifahHeni;1;22;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
AfifahHeni;1;22;b'@AwalanR_ jangn pada bandel knpa sih???\nyukk waktu nya kita taat Prokes #UpayaLawanPandemi #VaksinUntukKita';AwalanR_
AfifahHeni;1;22;b'@Vaksin_Update pastinya ngga ragu kok min \n\n#VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
AfifahHeni;1;22;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
AfifahHeni;1;22;b'@ontynad skuyyy langsung daftarin guyss, #VaksinUntukKita #UpayaLawanPandemi';ontynad
AfifahHeni;1;22;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
AfifahHeni;1;22;b'@Vaksin_Kita Saatnya kita bantu lansia utk daftar vaksinasi yukk sahabat #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
AfifahHeni;1;22;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
arningsihsaput2;6;11;b'@Kimikimot5 Lagian pendaftarannya juga lewat onlinw kan, jadi lebih mudahin. Jgn sampe ga di vaksinasi yak \n\n#VaksinUntukKita\n#UpayaLawanPandemi';Kimikimot5
AfifahHeni;1;22;b'@VaksinBersama Bisa Taat prokes yukkk, bisa yukkk supaya pandemi ini cepat berakhir #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
nurhaininovian2;1;8;b'@AmeriaCindy Ya jangan sampe kena covid karena abai sm protokol kesehatan yang ada.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';AmeriaCindy
adisti_novianti;4;5;b'@HamzahFauzan2 terus ingetin kalo kita harus tetep jaga protokol kesehatan, minimal pake masker yang bener yak.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';HamzahFauzan2
arningsihsaput2;6;11;b'@ChristallineSa2 Kesempatan ini jangan sampe disia2in yeee.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';ChristallineSa2
nurhaininovian2;1;8;b'@EminaSurtina Kita juga jangan gampangin kalo keluar rumah ga pake masker, harus pake masker yang bener yak.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';EminaSurtina
EminaSurtina;3;24;b'@GekmaRenata betul banget kak, jadi yukk teman2 kita bantu lansia utk daftar vaksin yukk #VaksinUntukKita #UpayaLawanPandemi';GekmaRenata
EminaSurtina;3;24;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
EminaSurtina;3;24;b'@AwalanR_ ingat Corona Ingat Prokes 5M y guyss #VaksinUntukKita #UpayaLawanPandemi';AwalanR_
EminaSurtina;3;24;b'@Vaksin_Update yupss setuju bangett min #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
EminaSurtina;3;24;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
EminaSurtina;3;24;b'@ontynad ingat vaksin utk kita aman dan efektif ya \n\n#VaksinUntukKita #UpayaLawanPandemi';ontynad
EminaSurtina;3;24;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
EminaSurtina;3;24;b'@Vaksin_Kita Dampingi Lansia utk daftar vaksin #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
EminaSurtina;3;24;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
EminaSurtina;3;24;b'@VaksinBersama Tetap taat sama prokes deh dan ingat utk jangan pernah abai sama prokes ya #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
ChristallineSa2;3;7;b'@nurhaininovian2 Kalo bukan kita ya siapa lagi.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';nurhaininovian2
Mimah961;2;6;b'@GekmaRenata jadii anak muda yukk kita bantu lansia ukt segera daftar vaksinasi yukk #VaksinUntukKita #UpayaLawanPandemi';GekmaRenata
SilmiAmaliya;0;2;b'@FirmansyahRevii @GekmaRenata @SanjayaaIlham Nah kalo abis di vaksinasi juga jangan pernah kendor tuh protokol kesehatan yee \n\n#VaksinUntukKita\n#UpayaLawanPandemi';FirmansyahRevii
SilmiAmaliya;0;2;b'@FirmansyahRevii @GekmaRenata @SanjayaaIlham Nah kalo abis di vaksinasi juga jangan pernah kendor tuh protokol kesehatan yee \n\n#VaksinUntukKita\n#UpayaLawanPandemi';GekmaRenata
SilmiAmaliya;0;2;b'@FirmansyahRevii @GekmaRenata @SanjayaaIlham Nah kalo abis di vaksinasi juga jangan pernah kendor tuh protokol kesehatan yee \n\n#VaksinUntukKita\n#UpayaLawanPandemi';SanjayaaIlham
Mimah961;2;6;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
Mimah961;2;6;b'@AwalanR_ jangan pd bandel deh, kalau dibilangin taat Prokes, ya taat aja lah #VaksinUntukKita #UpayaLawanPandemi';AwalanR_
arningsihsaput2;6;11;b'@FirmansyahRevii Jangan abai sm prokes juga. Jangan sampe kena covid19 karena abai sm prokes yang di himbau. \n\n#VaksinUntukKita\n#UpayaLawanPandemi';FirmansyahRevii
nurhaininovian2;1;8;b'@arningsihsaput2 Kita usahain biar vaksinasi itu mencapai target , makanya ayo usahain para lansia dpt vaksinasi.\n\n#VaksinUntukKita\n#UpayaLawanPandemi';arningsihsaput2
Mimah961;2;6;b'@Vaksin_Update setuju banget min, jdi tak usah ragu utk divaksin ya teman\xc2\xb2. Vaksinasi aman dan halal \n\n#VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
Mimah961;2;6;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
Mimah961;2;6;b'@ontynad Bener bangat Kak, jadi yuk lah kita dampingi lansia utk siap vaksinasi #VaksinUntukKita #UpayaLawanPandemi';ontynad
Mimah961;2;6;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
Mimah961;2;6;b'@Vaksin_Kita Yukk teman\xc2\xb2 dampingi lansia utk vaksinasi \n\n#VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
Mimah961;2;6;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
Mimah961;2;6;b'@VaksinBersama betul banget, jadi kita harus taat prokes ya \n\n#VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
GumilarRizall;9;34;b'@VaksinBersama @OktaraniS Prokesnya jangan sampai lendor yaa #UpayaLawanPandemi #VaksinUntukKita';VaksinBersama
GumilarRizall;9;34;b'@VaksinBersama @OktaraniS Prokesnya jangan sampai lendor yaa #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'@Vaksin_Kita @OktaraniS Dampingi mereka yuk agar segera mendapatkan vaksinisasi #UpayaLawanPandemi #VaksinUntukKita';Vaksin_Kita
GumilarRizall;9;34;b'@Vaksin_Kita @OktaraniS Dampingi mereka yuk agar segera mendapatkan vaksinisasi #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'RT @Vaksin_Kita: Vaksin covid untuk lansia aman dan efektif melindungi lansia dari virus corona. \n\nDampingi orang tua kita yg lansia untuk\xe2\x80\xa6';Vaksin_Kita
GumilarRizall;9;34;b'@ontynad @OktaraniS Vaksin aman dan efektif banget deh #UpayaLawanPandemi #VaksinUntukKita';ontynad
GumilarRizall;9;34;b'@ontynad @OktaraniS Vaksin aman dan efektif banget deh #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'RT @ontynad: Ayo segera daftarakan orang tua dan kerabat keluarga kalian yg telah lanjut usia untuk mengikuti vaksinasi massal. Vaksin aman\xe2\x80\xa6';ontynad
GumilarRizall;9;34;b'@Vaksin_Update @OktaraniS Jangan ragu lagi ya guys #UpayaLawanPandemi #VaksinUntukKita';Vaksin_Update
GumilarRizall;9;34;b'@Vaksin_Update @OktaraniS Jangan ragu lagi ya guys #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'RT @Vaksin_Update: Tak perlu ragu untuk di vaksin. Vaksin aman dan efektif untuk meningkatkan kekebalan kelompok masyarakat Indonesia.\n\n#Va\xe2\x80\xa6';Vaksin_Update
GumilarRizall;9;34;b'@AwalanR_ @OktaraniS Hayuk ah selalu terapkan prokes yaa #UpayaLawanPandemi #VaksinUntukKita';AwalanR_
GumilarRizall;9;34;b'@AwalanR_ @OktaraniS Hayuk ah selalu terapkan prokes yaa #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'@GekmaRenata @OktaraniS Lansia emng harus diprioritaskan #UpayaLawanPandemi #VaksinUntukKita';GekmaRenata
GumilarRizall;9;34;b'@GekmaRenata @OktaraniS Lansia emng harus diprioritaskan #UpayaLawanPandemi #VaksinUntukKita';OktaraniS
GumilarRizall;9;34;b'RT @GekmaRenata: Vaksinasi dan 5M langkah jitu atasi pandemi covid-19. Kita lindungi diri sendiri dg taat prokes 5M dan kita harus bersedi\xe2\x80\xa6';GekmaRenata
FirmansyahRevii;13;32;b'@GekmaRenata @SanjayaaIlham Pola hidup sehat juga jangan lupa diterapin yaa #UpayaLawanPandemi #VaksinUntukKita';GekmaRenata
